yyyymm,price,d12,e12,ret,retx,AAA,BAA,lty,ltr,corpr,tbl,Rfree,d/p,d/y,e/p,d/e,b/m,tms,dfy,dfr,infl,eqis,ntis,svar,cay,i/k,csp,pce,vp,impvar,vrp,govik,lzrt,skew,crdstd,ogap,wtexas,accrul,cfacc,sntm,ndrbl,skvw,tail,fbm,dtoy,dtoat,ygap,rdsp,rsvix,gpce,gip,tchi,house,avgcor,shtint,disag
201001,1073.87,22.238,54.29,-0.035751,-0.036781,0.0526,0.0625,0.0441,0.0264,0.0096,0.0006,0,0.020708,0.019943,0.050555,0.409615,0.337195,0.043459,0.0099,-0.016811,0.003417,,0.01341,0.001992,,,,,23.6008,0.004851,35.8021,,-1.884996,,,-0.05897,-0.082378,,,-0.506879,-0.013831,-0.021464,0.423987,0.078914,0.938641,0.710742,-3.021305,0.029873,0.051049,,,1.070281,,0.342455,0.905942,4.174678
201002,1104.49,22.071,57.61,0.030424,0.028014,0.0535,0.0634,0.0441,0.0032,0.0039,0.0011,0,0.019983,0.020553,0.05216,0.383111,0.328771,0.042971,0.0099,0.000726,0.000249,,0.013932,0.002373,,,,,13.458838,0.003313,8.9274,,-1.755838,,,-0.056656,0.094303,,,-0.481769,0.000809,-0.075147,0.422767,0.066349,0.96269,0.728952,-2.989678,0.027278,0.033151,,,1.070281,,0.376769,1.040678,5.05068
201003,1169.43,21.904,60.93,0.061014,0.05943,0.0527,0.0627,0.0458,-0.0179,0.0045,0.0015,0.0001,0.01873,0.019832,0.052102,0.359495,0.381878,0.044278,0.01,0.022384,0.004106,,0.02639,0.000633,,,,,12.592733,0.003522,16.6244,,-1.621491,,,-0.050586,0.046789,,,-0.593033,-0.006048,0.042816,0.463017,0.058729,0.995344,0.766466,-2.991167,0.028336,0.025818,,,1.070281,,0.374097,1.031265,5.183884
201004,1186.69,21.9483,62.9867,0.015977,0.014957,0.0529,0.0625,0.0437,0.0304,0.0357,0.0016,0.0001,0.018495,0.018768,0.053078,0.34846,0.376606,0.042136,0.0096,0.005344,0.001737,,0.026651,0.001794,,,,,20.886282,0.004199,27.6992,,-1.830169,,,-0.048178,0.031396,,,-0.457488,-0.023947,-0.050178,0.460847,0.059455,0.98247,0.777196,-2.973777,0.033513,0.042127,,,1.070281,,0.375245,1.024204,5.177216
201005,1089.41,21.9927,65.0433,-0.080111,-0.082337,0.0496,0.0605,0.0407,0.0437,-0.0051,0.0016,0.0001,0.020188,0.018533,0.059705,0.338123,0.409003,0.039081,0.0109,-0.048787,0.000775,,0.02572,0.008108,,,,,33.552822,0.007541,-4.9741,,-2.229279,,,-0.035632,-0.140235,,,-0.475467,0.003016,0.137512,0.405594,0.053646,0.90465,0.715635,-2.851966,0.02929,0.08396,,,0.801597,,0.540799,0.985164,5.09951
201006,1030.71,22.037,67.1,-0.053525,-0.055115,0.0488,0.0623,0.0376,0.0446,0.0519,0.0012,0.0001,0.02138,0.020228,0.065101,0.32842,0.424177,0.036407,0.0135,0.007381,-0.000976,,0.018776,0.005592,,,,,63.366505,0.011249,59.3896,,-1.968066,,,-0.034575,0.021486,,,-0.508664,-0.018395,-0.041784,0.429348,0.081049,0.872289,0.690035,-2.763318,0.037835,0.099699,,,-0.555313,,0.601557,0.955884,4.823595
201007,1101.6,22.1423,68.6867,0.070451,0.06862,0.0472,0.0601,0.0377,0.0024,0.017,0.0016,0.0001,0.0201,0.021483,0.062352,0.322367,0.396134,0.036058,0.0129,0.014542,0.000211,,0.015557,0.003349,,,,,21.241562,0.005294,14.9573,,-1.973453,,,-0.03184,0.043127,,,-0.525414,-0.030184,-0.013243,0.422107,0.080052,0.934039,0.738884,-2.80462,0.019258,0.046533,,,-0.579019,,0.628389,1.021315,4.79968
201008,1049.33,22.2477,70.2733,-0.045434,-0.04784,0.0449,0.0566,0.0327,0.0702,0.0473,0.0016,0.0001,0.021202,0.020196,0.06697,0.316588,0.413982,0.031108,0.0117,-0.022894,0.001381,,0.011218,0.002705,,,,,29.493845,0.006063,29.0573,,-1.827422,,,-0.029275,-0.087762,,,-0.468169,-0.004953,-0.013234,0.454922,0.084506,0.89377,0.707028,-2.730157,0.028234,0.059821,,,-1.896107,,0.55327,0.946288,4.521286
201009,1141.2,22.353,71.86,0.090383,0.088751,0.0453,0.0566,0.0341,-0.0153,-0.0144,0.0015,0.0001,0.019587,0.021302,0.062969,0.311063,0.384306,0.032563,0.0113,0.000935,0.000582,,0.003338,0.002337,,,,,24.993029,0.006176,28.2687,,-1.759494,,,-0.027486,0.111497,,,-0.416903,0.036178,0.05664,0.439024,0.084489,0.962786,0.761624,-2.791271,0.027286,0.04469,,,-0.573469,,0.500612,1.072224,4.485706
201010,1183.26,22.4783,73.69,0.038726,0.037081,0.0468,0.0572,0.0367,-0.0317,-0.0203,0.0013,0.0001,0.018997,0.019697,0.062277,0.305039,0.372887,0.035416,0.0104,0.011464,0.001245,,0.007232,0.00108,,,,,21.889006,0.003716,22.6484,,-1.591291,,,-0.031292,0.018762,,,-0.326695,-0.006845,0.010116,0.447282,0.102795,0.992277,0.784953,-2.801244,0.023546,0.039119,,,0.807148,,0.43921,0.965065,4.831841
201011,1180.55,22.6037,75.52,-0.000051,-0.002571,0.0487,0.0592,0.038,-0.0137,-0.0057,0.0014,0.0001,0.019147,0.019103,0.06397,0.299307,0.376695,0.036626,0.0105,0.007999,0.000421,,0.014798,0.001738,,,,,25.60965,0.005279,26.8168,,-1.727864,,,-0.031575,0.032781,,,-0.21109,0.012137,0.028197,0.444454,0.125142,0.961722,0.777013,-2.776564,0.027828,0.047484,,,0.825204,,0.399014,0.836616,4.772531
201012,1257.64,22.729,77.35,0.067054,0.065249,0.0502,0.061,0.0414,-0.0388,-0.0036,0.0014,0.0001,0.018073,0.019253,0.061504,0.293846,0.3581,0.039978,0.0108,0.035195,0.001718,,0.012612,0.000832,,,,,16.443985,0.003352,18.6383,,-1.511712,,,-0.022901,0.086305,,,0.069348,-0.019975,0.103809,0.458564,0.106289,0.999321,0.817359,-2.821022,0.030895,0.027065,,,1.070281,,0.336385,0.743224,4.691063
201101,1286.12,22.963,78.67,0.023349,0.022319,0.0504,0.0609,0.0432,-0.0196,-0.0198,0.0015,0.0001,0.017854,0.018259,0.061168,0.29189,0.348632,0.0417,0.0105,-0.0002,0.004763,,0.015368,0.000863,,,,,18.449362,0.00297,24.2112,,-1.744264,,,-0.026011,-0.004268,,,0.08111,0.013044,-0.045612,0.436023,0.115817,0.991835,0.839557,-2.827461,0.0237,0.032792,,,1.070281,,0.30752,0.596557,4.79194
201102,1327.22,23.197,79.99,0.032508,0.030251,0.0522,0.0615,0.0426,0.0113,0.0157,0.0013,0.0001,0.017478,0.018036,0.060269,0.289999,0.339097,0.0413,0.0093,0.0044,0.004931,,0.015918,0.001066,,,,,12.911728,0.0029,18.6508,,-1.748432,,,-0.031384,0.06715,,,0.113331,-0.020507,0.013957,0.449766,0.113123,0.986691,0.863166,-2.844114,0.021596,0.028801,,,1.070281,,0.233252,0.617801,4.386344
201103,1325.83,23.431,81.31,0.000625,-0.000867,0.0513,0.0603,0.0429,-0.0006,-0.0072,0.001,0.0001,0.017673,0.017654,0.061328,0.288169,0.35427,0.0419,0.009,-0.0066,0.009751,,0.012476,0.002347,,,,,13.791314,0.00347,-1.7329,,-1.914172,,,-0.021867,0.093615,,,0.14895,0.026839,0.016338,0.445273,0.124682,0.994228,0.869759,-2.825056,0.022706,0.026026,,,1.070281,,0.327014,0.58414,4.42583
201104,1363.61,23.7343,82.1633,0.029441,0.028358,0.0516,0.0602,0.0416,0.0199,0.0239,0.0006,0,0.017406,0.017901,0.060254,0.288868,0.340697,0.041,0.0086,0.004,0.006439,,0.00938,0.000637,,,,,8.831087,0.002249,7.4707,,-1.677242,,,-0.026437,0.067803,,,0.238459,-0.012008,0.049121,0.443147,0.137493,1,0.90441,-2.843197,0.019556,0.018558,,,1.070281,,0.333606,0.661436,4.724202
201105,1345.2,24.0377,83.0167,-0.011313,-0.013572,0.0496,0.0578,0.0391,0.0355,0.0257,0.0004,0,0.017869,0.017628,0.061713,0.289552,0.347222,0.0387,0.0082,-0.0098,0.004704,,0.009117,0.000934,,,,,4.589796,0.002186,5.4421,,-1.790235,,,-0.026158,-0.094276,,,0.241489,0.015802,0.041529,0.45529,0.147969,0.981207,0.887413,-2.816465,0.020089,0.020532,,,1.070281,,0.348803,0.663777,4.360122
201106,1320.64,24.341,83.87,-0.016545,-0.018106,0.0499,0.0575,0.0409,-0.0179,-0.021,0.0004,0,0.018431,0.018095,0.063507,0.290223,0.35157,0.0405,0.0076,-0.0031,-0.001071,,0.011734,0.002295,,,,,9.273595,0.003047,5.364,,-1.860259,,,-0.024342,-0.072055,,,0.231296,-0.016263,0.03005,0.457843,0.162752,0.969072,0.876439,-2.786163,0.015753,0.022288,,,0.293463,,0.355968,0.759849,4.225706
201107,1292.28,24.621,84.9067,-0.019828,-0.020982,0.0493,0.0576,0.0378,0.0422,0.0473,0.0004,0,0.019052,0.018643,0.065703,0.289977,0.359419,0.0374,0.0083,0.0051,0.000886,,0.012371,0.001831,,,,,27.209616,0.003653,36.5825,,-1.862125,,,-0.020653,0.003987,,,0.188087,-0.00772,0.016872,0.463755,0.158656,0.94791,0.857299,-2.75217,0.021615,0.059166,,,-0.772723,,0.412012,0.697378,4.263678
201108,1218.89,24.901,85.9433,-0.054323,-0.056735,0.0437,0.0536,0.0315,0.0862,0.024,0.0002,0.0001,0.020429,0.019269,0.07051,0.289737,0.375813,0.0313,0.0099,-0.0622,0.002758,,0.012727,0.019222,,,,,31.088255,0.009259,-38.6148,,-2.441844,,,-0.015327,-0.071802,,,0.136802,0.032859,-0.034438,0.415252,0.169841,0.906561,0.819902,-2.674747,0.029648,0.084949,,,-1.889307,,0.700241,0.69605,4.119264
201109,1131.42,25.181,86.98,-0.070238,-0.071739,0.0409,0.0527,0.0265,0.0704,0.0575,0.0001,0,0.022256,0.020659,0.076877,0.289503,0.399923,0.0264,0.0118,-0.0129,0.001518,,0.013049,0.006916,,,,,78.666977,0.01302,77.2966,,-2.236887,,,-0.01709,-0.078144,,,0.209878,-0.013415,-0.00885,0.407088,0.188399,0.851906,0.770472,-2.585157,0.028664,0.153585,,,-2.667391,,0.708452,0.874718,4.294257
201110,1253.3,25.5957,86.97,0.109014,0.107554,0.0398,0.0537,0.0291,-0.0306,0.0094,0.0002,0,0.020423,0.022623,0.069393,0.294305,0.365078,0.0289,0.0139,0.04,-0.002063,,0.007893,0.007401,,,,,28.180676,0.006697,19.8831,,-2.28205,,,-0.011159,0.138268,,,0.227304,-0.003552,-0.070192,0.427486,0.202235,0.933217,0.84401,-2.689244,0.035069,0.072307,,,-2.430475,,0.705587,0.822774,4.684316
201111,1246.96,26.0103,86.96,-0.002727,-0.005552,0.0387,0.0514,0.0273,0.0251,-0.0356,0.0001,0,0.020859,0.020753,0.069738,0.299107,0.36233,0.0272,0.0127,-0.0607,-0.000844,,-0.00434,0.00768,,,,,1.942404,0.007704,2.5655,,-2.055138,,,-0.012202,0.07694,,,0.255401,0.021522,0.118097,0.490922,0.216694,0.940294,0.850412,-2.682916,0.025422,0.063248,,,-2.430475,,0.645639,0.650416,4.720403
201112,1257.6,26.425,86.95,0.009427,0.007613,0.0393,0.0525,0.0255,0.027,0.0512,0.0001,0,0.021012,0.021192,0.06914,0.30391,0.357233,0.0254,0.0132,0.0242,-0.002467,,-0.006497,0.002764,,,,,28.795353,0.005435,22.1362,,-1.857102,,,-0.007992,-0.015245,,,0.250273,0.047422,0.051619,0.466084,0.213637,0.953712,0.862546,-2.691234,0.020795,0.044474,,,-2.667391,,0.619331,0.586695,4.769377
201201,1312.41,26.7343,87.48,0.045205,0.044003,0.0385,0.0523,0.0249,0.0002,0.0194,0.0003,0,0.02037,0.021258,0.066656,0.305605,0.345487,0.0246,0.0138,0.0192,0.0044,,-0.013062,0.000648,,,,,14.533537,0.003481,17.5015,,-1.595028,,,-0.002951,-0.003744,,,0.173587,0.031458,0.014919,0.439011,0.208981,0.986134,0.891869,-2.727719,0.033482,0.031168,,,-0.800129,,0.557131,0.553182,4.728211
201202,1365.68,27.0437,88.01,0.043341,0.040744,0.0385,0.0514,0.0272,-0.0196,0.0057,0.0009,0,0.019802,0.020606,0.064444,0.307279,0.336974,0.0263,0.0129,0.0253,0.004403,,-0.014466,0.000624,,,,,15.114022,0.003803,19.9323,,-1.824715,,,-0.000701,0.087548,,,0.194863,0.041464,0.054013,0.453618,0.208243,0.995921,0.914402,-2.761466,0.022082,0.026535,,,0.80571,,0.323789,0.43223,5.097669
201203,1408.47,27.353,88.54,0.032866,0.031282,0.0399,0.0523,0.0297,-0.0302,-0.0303,0.0008,0,0.01942,0.020029,0.062863,0.308934,0.346182,0.0289,0.0124,-0.0001,0.007595,,-0.013775,0.001155,,,,,8.04699,0.002433,11.2778,,-1.887321,,,-0.006922,-0.037822,,,0.255408,0.015803,0.031008,0.450008,0.207408,0.996927,0.932755,-2.788273,0.021858,0.020839,,,1.070281,,0.220222,0.430187,5.060074
201204,1397.91,27.6753,88.3333,-0.006034,-0.007237,0.0396,0.0519,0.0268,0.0409,0.0251,0.0008,0,0.019798,0.019649,0.06319,0.313306,0.34614,0.026,0.0123,-0.0158,0.003021,,-0.012414,0.001628,,,,,11.264264,0.002769,11.1367,,-1.880048,,,-0.00069,0.018053,,,0.245299,-0.002704,0.021649,0.481293,0.214324,0.996166,0.932868,-2.781909,0.021147,0.025634,,,1.070281,,0.32604,0.419999,4.814839
201205,1310.33,27.9977,88.1267,-0.05979,-0.062433,0.038,0.0507,0.0221,0.0643,0.0344,0.0009,0.0001,0.021367,0.020028,0.067255,0.317698,0.369047,0.0212,0.0127,-0.0299,-0.001173,,-0.015271,0.001496,,,,,27.343626,0.006125,30.2724,,-1.751104,,,0.000264,-0.175136,,,0.203233,-0.010959,0.000394,0.45608,0.225534,0.93329,0.874964,-2.717099,0.026682,0.044843,,,0.833365,,0.359208,0.45241,4.750119
201206,1362.16,28.32,87.92,0.041465,0.039888,0.0364,0.0502,0.0233,-0.0136,0.0064,0.0009,0,0.020791,0.021613,0.064545,0.322111,0.355104,0.0224,0.0138,0.02,-0.001466,,-0.019043,0.003437,,,,,-0.253008,0.00305,4.5996,,-1.866224,,,-0.000632,-0.017106,,,0.220509,-0.012386,0.004028,0.447,0.187603,0.969936,0.90932,-2.75647,0.025429,0.025067,,,1.070281,,0.449869,0.626468,4.662257
201207,1379.32,28.7433,87.4467,0.014363,0.013096,0.034,0.0487,0.0216,0.0247,0.0612,0.001,0,0.020839,0.021101,0.063398,0.328696,0.351594,0.0206,0.0147,0.0365,-0.00163,,-0.020321,0.001553,,,,,11.757695,0.00372,13.6199,,-1.702112,,,0.000379,0.035748,,,0.215368,0.020586,0.052266,0.462984,0.194286,0.979619,0.918398,-2.773501,0.02839,0.03076,,,1.070281,,0.437009,0.586595,4.5977
201208,1406.58,29.1667,86.9733,0.022744,0.019938,0.0348,0.0491,0.0223,-0.0068,-0.0093,0.001,0.0001,0.020736,0.021146,0.061833,0.335352,0.349387,0.0213,0.0143,-0.0025,0.005565,,-0.019783,0.000727,,,,,10.495697,0.00309,15.3676,,-1.443695,,,-0.004578,0.095254,,,0.137088,-0.066803,0.078033,0.464783,0.199532,0.985807,0.924199,-2.799975,0.022427,0.025708,,,1.070281,,0.4256,0.502948,4.468726
201209,1440.67,29.59,86.5,0.02512,0.023547,0.0349,0.0484,0.0235,-0.0146,-0.0126,0.0011,0.0001,0.020539,0.021037,0.060042,0.342081,0.340383,0.0224,0.0135,0.002,0.004462,,-0.017425,0.001045,,,,,8.961792,0.002373,14.0605,,-1.58214,,,-0.006268,-0.04447,,,0.108767,0.001096,0.073166,0.485238,0.192134,0.988247,0.948646,-2.829773,0.019048,0.02083,,,1.070281,,0.324293,0.46191,4.280576
201210,1412.16,30.1423,86.5033,-0.017837,-0.019227,0.0347,0.0458,0.0238,-0.0014,0.0206,0.001,0.0001,0.021345,0.020922,0.061256,0.348453,0.349237,0.0228,0.0111,0.022,-0.000389,,-0.015713,0.000926,,,,,11.934395,0.003242,17.6835,,-1.640789,,,-0.004134,-0.064548,,,0.130193,0.013361,-0.019599,0.477967,0.200602,0.962257,0.924595,-2.810041,0.027211,0.030139,,,1.070281,,0.296344,0.301553,4.605647
201211,1416.18,30.6946,86.5067,0.005326,0.002154,0.035,0.0451,0.0228,0.0144,-0.0092,0.0009,0.0001,0.021674,0.021736,0.061085,0.354824,0.351138,0.0219,0.0101,-0.0236,-0.004738,,-0.012094,0.001903,,,,,7.30479,0.002085,5.7418,,-1.623087,,,-0.001114,0.026789,,,0.064967,-0.015678,-0.006428,0.477541,0.215535,0.957049,0.919591,-2.811862,0.022147,0.022199,,,1.070281,,0.360052,0.301336,4.250779
201212,1426.19,31.2469,86.51,0.008508,0.005902,0.0365,0.0463,0.0246,-0.0202,-0.0062,0.0007,0.0001,0.021909,0.022064,0.060658,0.361195,0.349032,0.0239,0.0098,0.014,-0.002693,,-0.011549,0.001036,,,,,11.418256,0.002564,17.928,,-1.500333,,,0.000601,0.037158,,,0.030541,0.037005,0.07469,0.483684,0.22161,0.962821,0.925138,-2.819556,0.020057,0.030989,,,1.070281,,0.36894,0.282531,4.151612
201301,1498.11,31.5353,86.9067,0.052361,0.051024,0.038,0.0473,0.0291,-0.0332,-0.0313,0.0007,0,0.02105,0.022112,0.058011,0.362864,0.329984,0.0284,0.0093,0.0019,0.002957,,-0.008017,0.000907,,,,,6.880069,0.001853,8.8522,,-1.430521,,,-0.000331,0.063378,,,0.056699,0.013707,0.086119,0.430275,0.201784,0.993275,0.978541,-2.866045,0.021313,0.017268,,,1.070281,,0.375975,0.109431,4.173558
201302,1514.68,31.8236,87.3033,0.013013,0.010511,0.039,0.0485,0.0285,0.0114,0.0093,0.001,0,0.02101,0.021243,0.057638,0.364518,0.325431,0.0275,0.0095,-0.0021,0.00819,,-0.008864,0.001243,,,,,7.767926,0.002383,13.4413,,-1.684712,,,0.003473,-0.057552,,,0.10838,0.04921,0.00718,0.475348,0.194699,0.998517,0.992231,-2.873177,0.017412,0.020019,,,1.070281,,0.350539,0.115901,3.429969
201303,1569.19,32.1119,87.7,0.037584,0.036025,0.0393,0.0485,0.0287,-0.0062,-0.0018,0.0009,0,0.020464,0.0212,0.055889,0.366157,0.34613,0.0278,0.0092,0.0044,0.002615,,-0.008911,0.000485,,,,,3.452372,0.001654,5.4056,,-1.52461,,,0.006604,0.056612,,,0.069428,-0.02826,0.02913,0.470366,0.184363,1,1,-2.903803,0.016013,0.01376,,,1.070281,,0.304632,0.177581,3.193654
201304,1597.57,32.4967,88.7833,0.019621,0.018482,0.0373,0.0459,0.0264,0.0378,0.0349,0.0006,0,0.020341,0.020709,0.055574,0.366023,0.340036,0.0258,0.0086,-0.0029,-0.00104,,-0.008005,0.001683,,,,,5.368287,0.002113,2.8809,,-1.681329,,,0.004497,-0.041341,,,-0.029619,0.01454,-0.047597,0.450833,0.184614,0.998295,0.998295,-2.907487,0.02127,0.015949,,,1.070281,,0.332584,0.178829,3.213593
201305,1630.74,32.8815,89.8667,0.02312,0.020441,0.0389,0.0473,0.0309,-0.0629,-0.0536,0.0004,0,0.020164,0.020582,0.055108,0.365893,0.333833,0.0305,0.0084,0.0093,0.00178,,-0.004705,0.001016,,,,,8.207236,0.002094,11.2259,,-1.698341,,,0.004452,-0.013838,,,-0.023524,0.042261,-0.019694,0.473385,0.183769,0.980932,0.980932,-2.917578,0.026794,0.023286,,,1.070281,,0.301422,0.152443,3.096506
201306,1606.28,33.2663,90.95,-0.013601,-0.015262,0.0427,0.0519,0.033,-0.0285,-0.0371,0.0005,0,0.02071,0.0204,0.056622,0.365765,0.338444,0.0325,0.0092,-0.0086,0.0024,,0.000119,0.002248,,,,,6.865631,0.002603,4.4336,,-1.9026,,,0.005367,0.048189,,,-0.120411,0.089588,-0.01408,0.445371,0.099685,0.967566,0.967566,-2.894106,0.019997,0.024444,,,1.070281,,0.395099,0.030813,3.093098
201307,1685.73,33.6455,92.09,0.050672,0.049287,0.0434,0.0532,0.0344,-0.0173,0.0031,0.0004,0,0.019959,0.020946,0.054629,0.365355,0.325563,0.034,0.0098,0.0204,0.000394,,0.008361,0.000502,,,,,4.850831,0.002054,6.9345,,-1.622379,,,0.001217,0.090702,,,-0.070877,-0.007911,0.034821,0.452274,0.088914,0.995619,0.995619,-2.93266,0.022802,0.016518,,,1.070281,,0.354332,0.09352,3.189418
201308,1632.97,34.0247,93.23,-0.029207,-0.031638,0.0454,0.0542,0.0351,-0.0079,-0.0074,0.0004,0,0.020836,0.020184,0.057092,0.364955,0.340713,0.0347,0.0088,0.0005,0.001203,,0.010332,0.00095,,,,,11.596802,0.002571,16.0349,,-1.781775,,,0.006113,0.027402,,,0.06446,0.00492,0.030571,0.494052,0.083373,0.94584,0.94584,-2.890118,0.016619,0.026163,,,1.070281,,0.369506,-0.003865,3.28455
201309,1681.55,34.4039,94.37,0.03166,0.030064,0.0464,0.0547,0.0349,0.0061,0.0014,0.0002,0,0.02046,0.021068,0.056121,0.364564,0.333521,0.0347,0.0083,-0.0047,0.001163,,0.010119,0.000622,,,,,10.487769,0.002137,14.5738,,-1.587843,,,0.01051,-0.052047,,,0.049415,0.055193,-0.022127,0.464708,0.084422,0.965091,0.965091,-2.90796,0.020921,0.02574,,,1.070281,,0.262361,0.041429,3.388872
201310,1756.54,34.6,96.3133,0.046268,0.044953,0.0453,0.0531,0.0342,0.0128,0.0211,0.0005,0,0.019698,0.020576,0.054831,0.359244,0.324595,0.0337,0.0078,0.0083,-0.002575,,0.009623,0.001438,,,,,6.003458,0.002108,5.68,,-1.681411,,,0.008378,-0.059301,,,0.007154,0.024029,0.029512,0.468676,0.072638,0.991416,0.991416,-2.929357,0.023583,0.0159,,,1.070281,,0.330491,-0.037015,3.456074
201311,1805.81,34.796,98.2567,0.030817,0.028398,0.0463,0.0538,0.0361,-0.0236,-0.0086,0.0007,0,0.019269,0.019809,0.054411,0.354134,0.313685,0.0354,0.0075,0.015,-0.002042,,0.010325,0.000644,,,,,7.661209,0.001595,11.1871,,-1.722813,,,0.009896,-0.038841,,,0.000833,0.04635,0.023893,0.478602,0.043803,0.999322,0.999322,-2.938018,0.024863,0.016488,,,1.070281,,0.29921,-0.064278,3.7228
201312,1848.36,34.992,100.2,0.02595,0.024196,0.0462,0.0538,0.0378,-0.0207,0.0002,0.0007,0,0.018931,0.019377,0.05421,0.349222,0.304408,0.0371,0.0076,0.0209,-0.000086,,0.012144,0.000746,,,,,7.783432,0.002057,9.5654,,-1.76256,,,0.01107,0.060724,,,-0.002383,0.050891,0.058415,0.45481,0.053498,1,1,-2.943473,0.016929,0.017288,,,1.070281,,0.312076,-0.098407,3.76338
201401,1782.59,35.4039,100.4167,-0.034666,-0.035731,0.0449,0.0519,0.0342,0.0548,0.0331,0.0004,0,0.019861,0.019154,0.056332,0.35257,0.321429,0.0338,0.007,-0.0217,0.00372,,0.013765,0.001304,,,,,10.739444,0.002566,18.5216,,-1.889346,,,0.006359,-0.006316,,,-0.062257,-0.002112,0.015109,0.473356,0.05561,0.947045,0.947045,-2.904693,0.030259,0.030307,,,1.070281,,0.308278,-0.123302,3.736209
201402,1859.45,35.8158,100.6333,0.045757,0.043194,0.0445,0.051,0.0339,0.0074,0.0168,0.0005,0,0.019262,0.020092,0.05412,0.355904,0.309163,0.0334,0.0065,0.0094,0.003698,,0.016576,0.001254,,,,,5.448574,0.001805,9.1573,,-1.946963,,,0.012995,0.054639,,,-0.109625,0.012252,-0.070173,0.441254,0.056055,0.98462,0.98462,-2.943292,0.020192,0.016964,,,1.070281,,0.345117,-0.017891,4.303744
201403,1872.34,36.2277,100.85,0.008056,0.006537,0.0438,0.0506,0.0337,0.0063,0.0062,0.0005,0,0.019349,0.019483,0.053863,0.359223,0.350616,0.0332,0.0068,-0.0001,0.00644,,0.016416,0.000869,,,,,3.767386,0.001799,5.2474,,-1.95016,,,0.022127,-0.012733,,,-0.067295,0.018443,0.065964,0.469339,0.054121,0.992821,0.992821,-2.948147,0.028112,0.015812,,,1.070281,,0.342488,-0.029108,4.114859
201404,1883.95,36.612,101.6067,0.006555,0.005388,0.0424,0.049,0.0326,0.0181,0.016,0.0003,0,0.019434,0.019554,0.053933,0.360331,0.348011,0.0323,0.0066,-0.0021,0.003297,,0.016623,0.001363,,,,,4.397512,0.002093,5.5559,,-1.954711,,,0.021853,-0.014768,,,-0.103874,0.031659,-0.006679,0.432946,0.053903,1,1,-2.946756,0.0322,0.015454,,,1.070281,,0.341178,-0.013274,4.089764
201405,1923.57,36.9963,102.3633,0.023309,0.020895,0.0416,0.0476,0.0309,0.0279,0.0188,0.0003,0,0.019233,0.019638,0.053215,0.361422,0.345173,0.0306,0.006,-0.0091,0.003493,,0.013985,0.000555,,,,,3.303732,0.001378,5.3777,,-1.880502,,,0.025022,0.033277,,,-0.029817,0.006505,0.028797,0.471865,0.063709,1,1,-2.958687,0.020922,0.010809,,,1.070281,,0.304396,0.01473,3.856092
201406,1960.23,37.3807,103.12,0.020635,0.019048,0.0425,0.048,0.0313,-0.0025,0.002,0.0004,0,0.01907,0.019433,0.052606,0.362497,0.342928,0.0309,0.0055,0.0045,0.001862,,0.013885,0.000282,,,,,3.600473,0.001262,8.2195,,-1.714922,,,0.027421,0.025822,,,-0.003954,0.023079,0.036344,0.45833,0.171559,0.992891,0.992891,-2.970591,0.024189,0.01175,,,1.070281,,0.271863,0.049142,3.615326
201407,1930.67,37.752,104.0667,-0.013974,-0.015278,0.0416,0.0473,0.031,0.0057,0.0024,0.0003,0,0.019554,0.019259,0.053902,0.362767,0.34838,0.0307,0.0057,-0.0033,-0.00039,,0.008437,0.000949,,,,,11.260952,0.002441,17.2004,,-1.737595,,,0.028632,-0.073913,,,0.072299,0.219165,-0.071396,0.444764,0.180598,0.966455,0.966455,-2.945673,0.02583,0.026175,,,1.070281,,0.262331,0.032327,3.41783
201408,2003.37,38.1233,105.0133,0.039777,0.037446,0.0408,0.0469,0.0287,0.0369,0.0356,0.0003,0,0.01903,0.019746,0.052418,0.363033,0.337476,0.0284,0.0061,-0.0013,-0.001671,,0.006739,0.000546,,,,,4.306926,0.001575,5.5348,,-1.638973,,,0.026169,-0.003767,,,0.002401,0.006142,0.023772,0.464266,0.187153,0.997681,0.997681,-2.972411,0.014977,0.012139,,,1.070281,,0.271312,0.009066,3.501976
201409,1972.29,38.4946,105.96,-0.013928,-0.015467,0.0411,0.048,0.03,-0.017,-0.0271,0.0002,0,0.019518,0.019215,0.053724,0.363294,0.338576,0.0298,0.0069,-0.0101,0.000753,,0.007991,0.000721,,,,,10.045763,0.002703,15.8906,,-1.790598,,,0.028393,-0.068363,,,0.024004,0.000764,-0.030123,0.472929,0.19834,0.986294,0.986294,-2.948874,0.024271,0.022491,,,1.070281,,0.322464,0.014237,3.466628
201410,2018.05,38.8108,104.7433,0.023972,0.0228,0.0392,0.0469,0.0282,0.03,0.0225,0.0002,0,0.019232,0.019678,0.051903,0.370532,0.331808,0.028,0.0077,-0.0075,-0.002512,,0.008032,0.002944,,,,,3.002222,0.00212,-10.8885,,-2.061964,,,0.027609,-0.116705,,,-0.05108,-0.014053,0.000511,0.461406,0.214937,1,1,-2.981114,0.030618,0.018475,,,1.070281,,0.410276,0.10189,3.512689
